#station,latitude,longitude,elevevation
KHLR,-76.15464,-120.72867,1862
KIOS,12.4943199785817,-86.7017116374145,489.380148160329
KKN4,27.800733,85.278804,1896
KLAY,23.19278,94.06444,62.637
KMJP,83.6432378295713,-33.3770846912761,85.1357485925433
KMOR,81.2527148440159,-63.5274050088737,203.339291888915
KROT,39.08003333,17.12511667,24
KSNB,66.8632806763045,-35.5763173473161,1720.9837771485
KSU1,39.1007500978256,-96.609482156085,325.586333318906
KTBW,47.5473190982845,-122.795418722446,491.571663437029
KUAQ,68.5869996536777,-33.0527484542757,865.120621236501
KUGE,27.61842,85.53854,1511
KULL,74.5806251364699,-57.2270622681759,94.0684389374099
KULU,65.5793360303424,-37.1493602377253,67.5553430207297
KVTX,27.5459506203271,-97.8928838423563,-2.60458496740111
LA02,-84.639484449,-150.104572645,114.618
LA09,-84.247467895,-153.640932747,89.816
LACR,40.8508039512374,-115.703741495775,1653.79112494076
LAFE,9.8070619677091,-84.9602828796878,65.3301700918971
LAGO,-47.21214,-73.26173,436
LAND,35.8997933904654,-120.47328869389,568.574435342728
LAPC,34.1819242259958,-118.574655372788,207.822899502775
LBEG,-77.71354,162.44882,13.7
LBIB,75.8938086611654,-23.8529444786946,1483.48908827513
LBWG,-77.72007,162.29891,13.3
LCEC,0.0173,-79.3692,238
LCHS,36.3764184644275,-89.472118682243,63.1797576389925
LCSB,19.6675611390814,-80.0820875509469,-8.164278426934
LDES,34.2673399961175,-116.432805742465,978.103458033257
LDSW,34.6994262472083,-116.20914400027,640.974075246607
LEFN,80.4566831068327,-26.2934627106271,692.102856153637
LEHG,-77.510662943,167.14107444,3346.1868
LEME,12.4274326113915,-86.9094802700733,78.2365364012219
LEPA,9.94537416612097,-85.0311944810613,20.9933231936629
LEWI,40.4035118390524,-116.861874979441,2916.70977559448
LFLG,-77.61021,163.14672,-34.5
LFRL,-77.6053,163.1217,-30.4
LFRS,34.0950724948219,-118.412830035386,146.916171505943
LGC1,30.044596,-94.074547,-12.8
LGNE,18.507510283768,-72.6307915131651,2.45650355853179
LGWD,33.6405974386421,-117.764453542424,88.7103580941772
LHOE,-77.623131,162.901319,29.04
LHRG,-77.62743,162.91024,22.7
LIA1,48.26464888,-94.69125413,337.1949
LIA2,48.26485475,-94.69130465,337.1983
LIEC,0.7946,-78.36,1227.9
LKCP,47.9443789950957,-121.830854092147,178.287382316205
LKWY,44.5650755022027,-110.400222072998,2424.47903350401
LMEC,-0.9469,-79.2794,173
LMJG,28.173889,84.573056,2027
LMNL,10.2675081506881,-85.0533323351289,102.97131575697
LMRG,-78.09681,163.85164,108.6
LMUT,40.2614196722875,-111.928316303667,2311.99522658447
LNMT,35.090202055609,-116.939654299786,1345.31542091869
LNTK,-74.83516,-73.90322,1191
LORS,34.1333287503374,-117.754074258813,448.902505404196
LOWS,35.8287122230801,-120.594289482511,428.672354509662
LPLY,-73.111118,-90.299207,156.1
LTHW,-76.4583,-107.782,1013
LTUT,41.5920977531424,-112.246839911164,1564.95318762212
LVEG,19.2227160058777,-70.5310863786265,78.5968156169413
LYNS,64.4304813110606,-40.1980550447498,174.071385446469
MACC,37.8450828280887,-90.4845373611236,220.008197026654
MACZ,-77.53255,167.24664,3279
MAIR,36.8465760526479,-89.3567555111918,67.3985776340249
MAJK,-81.66098,-21.87375,1452
MANA,12.1489397843158,-86.2489929850815,71.0467836711913
MARG,77.1870374051299,-65.694627814494,670.657005830407
MASW,35.8325996936187,-120.443064198961,713.753663116485
MAT2,33.8567625038131,-117.436702853784,398.318500770713
MAUA,-19.90219,23.52832,942
MAWY,44.973427240459,-110.689303081432,1824.27734334776
MCAR,-76.3222,-144.3035,965
MCG2,-77.5323,167.2452,3290.6
MCMD,-77.838348694,166.669326111,97.959
MCRG,-73.6678,-94.64632,1334.8
MCTY,36.1196213781341,-89.7022038534953,51.703449386811
MDMT,42.4183408789728,-121.221602965521,1710.53155332267
MDWD,29.77137895,-95.59521091,2.1406
MECE,7.10724775698731,-73.7120162302166,109.073984848648
MEPD,29.658082,-95.239592,-12.7027
MFLE,39.947647,-105.194444,1729.4
MGW1,29.618455,-89.946533,1.471
MGW2,29.61845,-89.9466,1.806
MGW3,29.6184,-89.946635,1.803
MIDA,35.9219132636038,-120.458833064477,570.705201817554
MIG1,34.0382619545345,-120.351396490499,130.934849464171
MIK2,68.1402806716445,-31.451823138648,815.845223352705
MIN0,-78.6503,167.1637,677.9
MINE,40.1483650175088,-116.095514350067,2075.64226293237
MIPR,17.8862242590231,-66.5269612694551,-38.1119216611939
MKLU,27.8099,84.837,414.1
MLFP,33.9184054810816,-117.31796223952,472.978646178681
MNMC,35.9694722519898,-120.434054728512,1061.94740887549
MOIL,40.7106820640491,-115.41211561772,2160.4584587061
MOM0,12.4060901069917,-86.5408904721565,392.120365515688
MOMI,12.5507324058376,-86.4900082775623,72.46867
MOUT,41.0462177663273,-111.665596714936,1609.80194211793
MPUT,40.0155987788223,-111.633631578666,1829.16119712856
MPWD,34.2955138012621,-118.878021219713,190.251625492097
MRC1,38.4991,-77.3706,28.054
MRTP,-74.18046,-115.10202,64
MSVG,72.2408225414606,-23.9128640462692,88.1766015945845
MTAK,-76.31504,-112.80001,1328.8
MTJN,-79.627,-91.2813,2161.8
MUSB,37.1699411891612,-119.30935332947,2042.53808645427
NAIU,41.0156716940708,-112.229628526065,1455.80825317029
NARA,noUS,17.2267618864596,-90.8100018569653
NAS0,25.0525393676314,-77.4622572626571,-21.2423359536242
NAST,noUS,27.6567,85.327729
NAU2,-77.52185,167.146769,3568.7
NAYX,32.3242830713705,-115.295514032159,-23.828052607194
NCEG,34.004064,71.487028,326
NDAP,34.767687357881,-114.618631162324,241.386233308471
NEAH,48.2978547928557,-124.624906861429,459.92344654616
NEWS,39.6856159057059,-117.508938260333,1770.2892771018
NHRG,34.4986592606292,-119.141263994673,1648.76036786206
NMKM,36.4544530949889,-89.4003898600168,59.932317246928
NNVN,61.6318765605781,-44.9010680395227,2134.60791548311
NOMI,36.4216939477,25.4286381201,315.932
NOMT,45.5969184952315,-111.629823205596,1578.04643470407
NPGJ,28.117173324,81.595301715,87.8
NRSK,79.1550289137402,-17.7254179164097,348.006536932376
NRWY,44.7148470558893,-110.677719373096,2342.70689866059
NVLX,32.394,-115.183,13.4
NWBL,16.8204156091154,-62.2027049657106,146.713935774507
NWCC,36.416615848085,-89.4582906232906,64.8317801246006
NWOT,40.055388,-105.590525,3522.729
OAES,34.1410048670356,-116.067738235576,604.795041895568
OCSD,33.2406686525302,-117.34673792192,42.9140474111067
ODRE,26.866111,87.391944,2021
OFW2,44.4511063885153,-110.831152839391,2280.52465092473
OK01,36.392419233534,-96.9836695949415,275.540550723861
OK02,36.485127849696,-96.9642263528605,267.847393519788
OK03,36.3296253036609,-96.8580307369585,258.621257513732
OK04,36.3969019587158,-96.9121212249556,264.595849666535
OK05,36.4322806568754,-96.893861997635,277.579814427123
OK06,36.460779346478,-96.8565272421905,252.277016347676
OK07,36.4543122588843,-96.7639953762286,237.929180923819
OK08,36.3711902043708,-96.9361011830272,248.260845435917
OLO1,-2.73420616085449,35.9502168461852,988.047142813044
OLO3,-2.75398355922717,35.8713945518822,1483.00925738991
OLO5,-2.63368368431931,35.8893355934289,658.975894346288
OLO6,-2.70871099661629,35.9055143559574,908.288689255505
OLO7,-2.79624108497996,35.9126639028226,1449.14248
OLO8,-2.78462580131589,35.9469864957285,1237.08791688632
OLVN,16.7504045374968,-62.2277274420363,40.9196497311176
OPBL,34.3698818557466,-115.91805873916,1226.55053442538
OPCL,34.4277162988549,-116.305458963506,1312.92806520073
OPCP,34.3671290440878,-116.08337384038,1096.65881419852
OPCX,34.4300819247813,-116.149485575492,1133.84889635345
OPRD,34.5330314262589,-116.292281089419,1400.26895357079
ORE2,37.45985,-121.75194,600
ORE3,37.46153,-121.75082,661
OREO,37.46068,-121.75125,637.5
ORES,34.7390627824258,-120.278563503921,143.671955216923
ORMT,34.6749043470912,-116.815094317508,1893.34697565884
OVLS,34.3273619225262,-119.141951841117,69.2228645275138
OXPE,15.8886875293401,-97.0752612523555,75.7984533802387
OXTH,16.2862663232675,-95.2407921570583,41.2591619173192
OXUM,15.6622465026455,-96.4990291116229,82.257745881051
OZST,34.6833729087696,-119.353412162188,1059.20561934663
P001,31.9493763356442,-112.801704000096,474.718777795408
P002,39.5211378561321,-117.186533126545,1741.70882500009
P003,32.7225440818769,-114.004953201486,50.9795268888732
P004,34.7843815658461,-112.151982431664,1791.7881972229
P005,39.9101707811128,-115.278629701481,2015.67221866141
P006,36.1541871583738,-114.456913679103,365.235865379118
P007,41.7242003406555,-114.819714756069,1686.58483476275
P008,36.1428207088735,-111.130049301376,1522.06151759188
P009,38.4799299964108,-112.22271661959,1761.53074053317
P010,34.6672617496071,-113.731344356256,1399.06558351588
P011,36.1498275543176,-109.519229366161,1728.51756485038
P012,38.0974324161934,-109.333837410045,1788.50841298457
P013,41.4287408625259,-117.329996161992,1433.4284917014
P014,31.9728941309526,-111.098597528489,1067.97533810784
P015,34.2638103382779,-110.009486648056,1930.21770490997
P016,40.0781214843896,-112.361404070961,1730.53347484747
P017,41.2758957992099,-119.93551231796,2390.63889158102
P018,42.981705974081,-117.0645598611,1424.25429212021
P019,43.3001954457553,-115.311663748553,1682.37373463404
P020,47.0022078841966,-118.565771636788,480.123619879755
P021,48.6746919415283,-118.730254715777,1163.17672685508
P022,45.2317854101485,-118.013774545924,888.12863444196
P023,44.8984326983513,-116.103007092537,1521.60074850668
P024,47.5622014770876,-115.842435857992,1907.62675046482
P025,48.7310134235075,-116.287513571425,695.466435326427
P026,32.6589608462023,-107.194874335789,1236.89088420158
P027,32.8018583915608,-105.804161293441,2896.75350122037
P028,36.0316846820641,-107.908410134522,1933.12981428771
P029,38.4391903345246,-107.638044900392,2455.40592085549
P030,41.7498146455879,-110.512811784181,2149.79203225847
P031,39.5154963703162,-107.90867293411,1657.59534222644
P032,41.7416728349902,-107.255925507451,2167.31036423285
P033,43.9528988463011,-107.387549026592,1375.89260596597
P034,34.9456193085895,-106.459268161573,1810.93462156121
P035,34.6013928427631,-105.183603678079,1780.37809011096
P036,36.4202742209495,-105.293654843515,2529.91429969422
P037,38.4217535074215,-105.10468549448,1616.88775367601
P038,34.1472549838762,-103.407340064691,1212.99179135062
P039,36.4481129058391,-103.153955544632,1493.61690782576
P040,38.0714987855111,-102.686980858159,1102.65813819851
P041,39.949491463057,-105.194268522095,1728.84624692546
P042,42.051505765957,-104.910596559868,1422.44326734956
P043,43.8811453012299,-104.185704703623,1490.93613103785
P044,40.1717903232795,-103.222485805863,1411.04138987776
P045,45.3828731107646,-112.617191330323,1618.20500871699
P046,47.0295947333936,-113.331735415039,1290.30064341844
P047,48.4213353161207,-113.219747280729,1475.57029884674
P048,45.653043609781,-111.204212282969,1491.97662479252
P049,47.3499637342446,-110.906234486443,1186.0587760252
P050,48.809476663638,-111.248433361465,1266.88656694375
P051,45.8066005096272,-108.546146826206,1081.09051582197
P052,47.374735592634,-107.018678904411,858.620396084187
P053,48.7260796052252,-107.725421532938,814.982123640682
P054,45.846348715578,-104.441421396373,1093.10907164281
P055,47.116713153428,-104.685125333368,667.743508611063
P056,36.027437817438,-119.062873280372,101.144174287907
P057,41.7565704202074,-112.62314117413,1382.22986607025
P058,40.8763066718518,-124.075370785401,21.4334602136165
P059,38.9283488645055,-123.726201874085,-11.2823222233804
P060,40.9976321313749,-122.414886673612,430.819019453354
P062,43.1123867280694,-121.090715508286,1350.28295843802
P063,44.9227217350339,-120.946154645919,965.402463631737
P064,47.969846021782,-123.487705632402,1570.75873507635
P065,46.8439591383108,-120.933093403656,1017.13859250185
P066,32.6165265799205,-116.169792158192,822.877783183649
P067,35.5517556872569,-121.002965071452,107.008961509563
P068,39.3056428595866,-117.984790644683,1455.92798736605
P069,39.2879401972544,-117.604896929358,1886.40728336166
P070,36.0447798411542,-104.698001461325,1883.54567652619
P071,39.3465469810606,-117.401182898803,2085.36668518644
P072,39.5214547709159,-116.740898384352,2061.20229155616
P073,39.5005239896351,-116.424472294324,1942.61438385716
P074,39.5464267502321,-116.049599215374,1947.68900242339
P075,39.3742431234473,-115.888819677399,1881.61611876259
P076,39.5360621055335,-115.512600486258,2006.05308923117
P077,39.3885607251683,-115.431826317931,2334.21009852002
P078,40.4334165075413,-117.879806952768,1444.8438853554
P079,39.2552088569378,-114.691659570428,2746.37191601257
P080,39.1194384974922,-114.277217337753,1972.89865956438
P081,39.0673065557426,-113.87132960698,1588.15148180792
P082,39.2689343432739,-113.505210038788,1381.0022887472
P083,40.3205807405088,-117.467638650981,1642.70033221932
P084,40.4939520630382,-113.054005375174,1432.80868414852
P085,40.4954608286889,-116.736214479741,1661.20621592813
P087,40.3632051918057,-116.279266154468,2358.40146228208
P088,40.7717687987054,-111.722893172002,1920.45851794662
P090,39.5728033174168,-119.799855553146,1503.66677239287
P091,36.614323699616,-117.531543306026,1966.86777151305
P092,36.8041938782239,-117.406804102421,2157.08614408936
P093,36.60602487609,-117.994146797691,1339.07899004115
P094,37.2008354439546,-117.704196125195,1729.2361301084
P095,39.6984304473512,-119.536907340655,1608.80605881456
P096,39.7955647346622,-119.305644783627,1243.29943546582
P097,39.8388057348937,-118.87386281991,1210.39185826207
P098,39.8888817339561,-118.684416448479,1286.58253615045
P099,39.2123198645588,-118.15935285859,2455.68192772176
P100,41.8568005911105,-113.294217426335,1883.4883155131
P101,41.6922730404716,-111.236017909453,2016.12708207872
P102,39.9249209716663,-115.556009023645,2718.09969949884
P103,39.3451399893332,-113.042078957475,1491.39510218808
P104,39.1860827459009,-112.717122166554,1397.57533208291
P105,39.3875431849257,-112.504090204063,1431.47997085254
P106,39.4589562761505,-112.262347287238,1559.54359297395
P107,35.1321801437566,-107.880021673154,1991.67368098459
P108,39.588878201119,-111.944552958244,1683.27020909761
P109,39.5974852549915,-111.6508346889,1760.9703767766
P110,39.715227189577,-111.571143759983,2266.21773548317
P111,41.8173196569538,-113.012158619841,1366.2310204875
P112,39.8169054507955,-111.449998098996,1930.38543197049
P113,40.6713040035348,-113.278035938879,1317.64377215423
P114,40.633984967071,-112.527631554416,1352.37491174972
P115,40.4744225518982,-112.42799925749,1641.9940845749
P116,40.4340241960068,-112.014231099585,2034.74257192309
P117,40.4351635456895,-111.751425592424,1628.96596251241
P118,40.6354885708271,-111.349870423357,2082.59972696391
P119,40.7317850977712,-111.2577327296,2045.4031089398
P120,35.0074556055798,-105.626077410034,2089.67658387836
P121,41.803387620015,-112.698292572348,1452.45344486056
P122,41.6353626931023,-112.33191834097,1293.20423946397
P123,36.6351711855273,-105.910848426431,2411.20186223461
P124,41.5575905045351,-111.95736920984,1772.96153065711
P125,41.5890270369206,-111.898927360534,1521.39957435755
P126,41.5832440005664,-111.78054252967,1871.72888060222
P127,39.4992136238583,-119.599926977627,1523.93472462435
P128,39.4860981284302,-119.068642756195,1320.01327501955
P129,39.133892948779,-118.449605023035,1714.13053439156
P130,39.2680349030512,-118.937761432161,1380.07676341972
P131,39.4546852774146,-118.351270316381,1825.07326473417
P132,38.7288433614512,-118.004870699783,1549.70324702316
P133,38.724601835272,-118.460214502392,1781.8266156581
P134,38.9808753783548,-118.930415469456,1885.99555355872
P135,38.7046214558094,-119.015373555711,1692.15310887973
P136,38.761366917681,-119.458528720963,1773.26840504589
P137,40.7797950493937,-119.476769155649,1331.78854682053
P138,40.2421778963113,-119.010166982393,1243.71908759958
P139,39.9081989336978,-119.72245402525,1523.00019764923
P140,38.8292349601728,-120.693197018994,1079.22930502037
P141,39.046632686338,-120.385586482835,2170.3725765652
P142,39.1235330104297,-119.810719713701,1784.93095494592
P143,38.7601667285754,-119.764838785799,1733.59232232473
P144,39.4667037437809,-120.892988458913,1436.86726331007
P145,41.3576878761107,-119.624328332657,1755.20185886478
P146,39.3374635997193,-120.537302455184,2347.29321287855
P147,39.9373862660021,-120.284416052461,2488.90602429034
P148,40.4185878724116,-120.805963683449,1584.54953101739
P149,39.6021297603549,-120.104977471768,2634.6871195908
P150,39.2923802166895,-120.033856115181,2619.08307352908
P151,40.2889012910699,-120.077265780705,1313.05774562787
P154,41.8070826356348,-123.360051959394,319.900820947742
P155,41.2724348773078,-123.188788025602,1784.09107137072
P156,40.0244438470123,-123.90612051665,489.00903658799
P157,40.2475488642982,-124.308077176662,695.830478558432
P158,40.4224917757793,-124.107209909018,873.732831949052
P159,40.5047883573526,-124.282783475793,608.22056378285
P160,40.5512530445785,-124.133272515658,94.2398747921079
P161,40.6373640376748,-124.213086797357,32.4359145291594
P162,40.691095850657,-124.237037456059,-6.46260019609861
P163,40.219572993457,-124.057292918321,425.288823892458
P164,40.1192570313317,-123.693343525768,1148.31722578328
P165,40.245549665808,-123.853267410206,545.661683275124
P166,40.4351840222361,-123.862830289332,665.29633957205
P167,40.5437049793028,-123.880179038842,1021.16540708343
P168,40.6686380647651,-123.881461428821,1093.49218151435
P169,40.7911455142082,-123.967653798024,689.403982797332
P170,40.8802329201445,-123.863282623973,918.173764229331
P171,36.4855269780823,-121.79252342985,572.759680593728
P172,36.2280770217139,-121.767249571276,312.626248553852
P173,35.9457191509004,-121.29033852556,339.247524857242
P174,36.3021539764483,-121.050903662589,342.136888131498
P175,36.4259050675119,-121.134862038625,451.403113800689
P176,37.4717746366675,-122.357144133511,433.821615698001
P177,37.5281698154627,-122.495056498441,71.7990160867721
P178,37.5345208492601,-122.332368344359,129.060733263737
P179,42.0989718708639,-123.685572838795,402.22111752992
P180,36.2928348103814,-121.403243423951,693.199219074266
P181,37.9145467443567,-122.37675938761,72.219233187591
P182,38.4950170224383,-123.181249782205,396.797610859132
P183,38.3136654823209,-123.068891572069,10.4085300347303
P184,39.1171670799949,-123.708941937172,108.956952160223
P185,39.2613054903656,-123.749340199066,146.358973439954
P186,39.1501801770388,-123.518156390412,372.819176995404
P187,39.3524787104982,-123.602545762323,164.053513604369
P188,38.6678584354,-123.229567534841,208.875395034505
P189,38.987450516533,-123.348433070896,176.956372187012
P190,39.2419560781604,-123.20405135841,202.820054304084
P191,42.2753557325428,-123.632264762863,371.409256615494
P192,39.319728486715,-123.105192758755,259.722052804208
P193,38.1229389485809,-122.908145440319,66.5997474288064
P194,38.1857179783012,-122.816261310809,235.132807066604
P195,38.664666939369,-122.959311686706,146.846221527685
P196,38.2981453060252,-122.742645445947,90.5363436036644
P197,38.4285628024841,-122.767389593968,0.0307863316566292
P198,38.2598759145046,-122.607453983071,-4.61585119358551
P199,38.2636932104296,-122.503442054951,55.6556302776839
P200,38.2398325011778,-122.451705637175,-25.0947235812233
P201,38.5598068855789,-122.658437546321,349.357929316288
P202,38.4235816979791,-122.496003614827,584.094504478892
P203,38.8661132338027,-122.917008348597,926.711066779965
P204,38.6665006553813,-122.710536728243,276.663031891735
P205,39.3981240015517,-122.963067842403,771.088918796162
P206,38.7778177318794,-122.575796439191,283.609007074199
P207,39.2600447628701,-122.718570617582,1826.59746780774
P208,39.1093017121615,-122.303871974155,74.3142545872087
P209,37.0692568974996,-122.126719462165,577.157970209108
P210,36.8161398276963,-121.731846843963,3.05239981079989
P211,36.8791780795884,-121.698042521588,60.5553328116487
P212,36.9620126389587,-121.86273823004,36.5972228469153
P213,37.2017145140257,-121.990840771608,167.105493513148
P214,37.0010220126099,-121.796573178366,73.2863113008265
P215,37.0487867926782,-121.762953892507,708.620079853433
P216,37.0024276793457,-121.72621157968,336.929552154417
P217,37.1044986046689,-121.650636318986,72.3082834184396
P218,37.2035159202048,-121.71396404877,82.7149673175092
P219,37.3424920078867,-122.284825291328,300.895537538901
P220,37.3298892900481,-122.214288389456,705.26855003777
P221,37.3369537608703,-122.099053183426,155.318076663476
P222,37.5392412137251,-122.083267905312,53.5199575057065
P223,37.7220549834833,-122.099782424266,139.959929969045
P224,37.8638975119519,-122.219063375741,407.362577701981
P225,37.7138667750005,-122.058331519699,117.164817283059
P226,37.3367771784163,-121.82558925348,5.08564309301041
P227,37.5329749572855,-121.78960040662,707.449015687429
P228,37.6018362044991,-121.686939427357,399.033607074796
P229,37.7494359607973,-121.977959442483,289.336112667865
P230,37.8189646065141,-121.786402493861,648.0073950782
P231,36.6216791531467,-121.905414801734,-26.3266332975503
P232,36.724022353362,-121.579046126635,105.361527697424
P233,36.8004277284653,-121.420287568875,196.837169028218
P234,36.8585282141131,-121.591230274586,92.5964201834144
P235,36.8142743304985,-121.541545613794,361.698561740215
P236,36.9035465122577,-121.554464710126,56.1704950322435
P237,36.6370259370763,-121.38683450884,711.579455967746
P238,36.8490811222666,-121.452771947634,44.9201004009454
P239,36.9624634410792,-121.547790827718,18.526544028773
P240,37.007808118576,-121.542036968946,25.7615382649403
P241,37.213011363453,-121.574262798032,834.239735786128
P242,36.9539331453348,-121.463186957173,14.7645209322324
P243,36.9181891375198,-121.33515536689,220.776284149819
P244,37.0108237665397,-121.35452040762,58.7286010925486
P245,37.7131162910895,-119.706124199225,1579.85193183701
P247,36.5595202844132,-121.188437496881,569.097104339296
P248,37.9756086142304,-121.868700129582,229.825929339636
P249,36.6116454143789,-121.06441394334,1155.75745860071
P250,36.9500354806414,-121.268440878895,584.705576439086
P251,36.8114501215903,-121.347952980447,128.259896740753
P252,37.1695556730056,-121.057732213215,40.1684512047728
P253,37.4784500715207,-121.653012605142,1065.07901686883
P254,37.489632556578,-121.469198390142,1076.20354826842
P255,37.5818851410742,-121.324855744303,73.5333927932633
P256,37.9319644074083,-121.604842302507,-30.6927781924286
P257,37.7552907434014,-121.464037913076,-24.6764966050613
P258,37.3853891824796,-121.283274776463,390.823858994517
P259,37.4330199690858,-121.100582660986,3.84690703893142
P261,38.1529606209136,-122.217542179928,118.164948740098
P262,38.025149108903,-122.096146909736,-8.5529229400515
P263,38.5776947695949,-122.429178980764,554.398809406451
P264,38.4442149428529,-122.195332829349,231.049789320972
P265,38.530185430066,-121.954197652479,8.04250472828925
P266,38.1839681445681,-121.843529382507,22.4567518838615
P267,38.3803354289877,-121.823237300234,-17.5003693863283
P268,38.4735261986911,-121.646414089136,-23.9472178579637
P269,38.9995251918586,-122.354556333382,298.239328135153
P270,39.2437698486624,-122.055215956841,-12.3218322967373
P271,38.6573503230602,-121.714552603494,-18.3440320580196
P272,39.1454815573143,-121.943065300416,-12.0680769774584
P273,38.115812323157,-121.388080861331,-26.4658738475157
P274,38.2831233926768,-121.460515256269,-27.8095205696392
P275,38.3215290026125,-121.2145891031,-5.26139060339721
P276,38.6453077547968,-121.095167970681,207.276770743671
P277,37.1923748406565,-122.366887854188,115.311721557521
P278,35.7112543344191,-121.060758884978,465.91386864461
P279,35.7906497238554,-121.062020769409,469.942905798795
P280,35.544056291825,-120.347609833974,476.445860046798
P281,35.8410606861534,-120.389463812064,383.843017477868
P282,35.8378097719628,-120.345216853949,394.711482208252
P283,35.8066704354146,-120.28525894193,434.217624886171
P284,35.9332627122079,-120.906848633364,512.232379430948
P285,36.4171799729438,-120.981484141404,805.768250903637
P286,36.515909047939,-120.853058768297,538.844934914557
P287,36.0248374302119,-120.697836030791,609.772288710563
P288,36.1402092043453,-120.878906001313,397.733154980686
P289,36.1068441253276,-120.748820408613,540.676407694611
P290,36.1789393963824,-120.728255013193,987.775606567651
P291,35.9227794618904,-120.644775104265,661.381028955831
P292,36.0074647781091,-120.475278511627,1018.63967247394
P293,36.0893647577812,-120.54299593631,538.884036232196
P294,36.1232367692538,-120.439884728432,509.427337383724
P295,35.6970796231596,-120.842387525999,583.507022164111
P296,36.0516555750446,-120.363563915863,265.349434510464
P297,35.9740881791956,-120.551862127759,629.321110935945
P298,36.0158427516292,-120.294061605857,323.273520324179
P299,36.2568196232987,-120.710200483394,809.414448304966
P300,36.3044276593329,-120.276983009166,137.310472992417
P301,36.8062913997408,-120.743055621368,89.2375296993208
P302,36.6347276629832,-120.618577998804,122.654367576098
P303,37.0543834519308,-120.705298470675,-2.14997850583838
P304,36.7390045166506,-120.356601599686,16.9946531821802
P305,37.3522143060295,-120.196761480269,96.0740239246571
P306,37.795167231394,-120.644461248398,82.5320761618094
P307,36.9472704315648,-120.05792267986,49.0512403411475
P308,37.9011508088553,-119.840201357691,1501.87587019461
P309,38.0899904439149,-120.951240359608,41.4171545607119
P310,38.7356071322759,-120.334339940346,1791.33277811825
P311,37.17756291965,-118.519803680997,3698.66829410448
P312,39.5291802164102,-123.698379202453,254.902846169782
P313,39.5542897944991,-123.564549296027,651.755958606647
P314,39.6856650102746,-123.581852709208,1251.94236729087
P315,39.8635841310215,-123.716900694449,257.950103158587
P316,41.5591331862601,-124.086145584221,234.971746497077
P317,39.9056707386099,-123.551854013288,1118.66330741517
P318,39.4523699390108,-123.371857260169,594.953616275669
P319,39.7070970223122,-123.295082631537,513.060094513747
P320,39.4928274594347,-123.186788935967,392.439265706418
P321,39.8972209096073,-123.394950414859,1133.67066042119
P322,39.962143850081,-123.182484272104,1433.93674984805
P324,40.2568383297692,-123.655740088685,509.369361622527
P325,41.1516702798589,-123.882608365955,914.587412050239
P326,40.5753140422541,-123.69893247224,1261.70628940039
P327,40.4788605226773,-123.573066674982,710.08283
P329,40.082214819722,-123.452049227053,1034.63271922056
P330,40.3240688215203,-123.135584318992,1653.02084582853
P331,40.7329144179987,-123.32414506119,1541.99214537874
P332,40.5466504462549,-123.174506563683,684.503781588894
P333,39.621381070253,-122.975756711985,2008.84619434049
P334,39.4935919509691,-122.735874393221,1936.2492507776
P335,39.7261899162138,-122.873639879646,2229.50066967953
P336,39.5280799339492,-122.430486524083,286.728718812453
P337,40.2961887754041,-122.868807331781,1193.33718517192
P338,40.7475529209945,-122.923031061511,672.223600445282
P339,40.0341105509795,-122.668252324871,979.577362978062
P340,39.4093386593341,-123.049825770751,864.72083811717
P341,40.6506561543423,-122.606902780542,406.845139410769
P343,40.8871281331916,-123.334212414874,1617.48008706263
P344,39.92912305457,-122.027974428967,49.764883201876
P345,40.2712344140799,-122.270809157214,134.072892533308
P346,39.794709788144,-120.867466593211,2037.35733292098
P347,41.1833430102964,-120.948463943919,1268.82136633075
P348,40.9055456391364,-121.8280054979,1668.06838499742
P349,40.7310853305339,-122.319353664815,275.397854414619
P350,43.5327561733224,-114.862840837,2388.36001348103
P351,43.874413974092,-114.719164605976,2692.60729529229
P352,43.8490583373115,-114.096077211807,2474.68062220835
P353,44.054537832994,-113.978803167863,2041.01879204238
P354,44.1085105912062,-113.978942467914,2000.30490398077
P355,44.2179205542923,-113.72208893609,2329.2284
P356,43.8166363742161,-110.489113290822,2227.73333955425
P357,44.2271045836295,-113.581893342846,2295.35602247261
P358,44.4018964974132,-113.24066634931,2419.39441763967
P359,43.4824896587021,-111.529502183802,2116.45615317636
P360,44.3178506241135,-111.450679681717,1857.85328783695
P361,44.5603471505251,-111.439691271341,2930.93636822373
P362,42.209104061244,-124.22578962294,1012.4147141045
P364,43.0903281930387,-124.409290738842,6.46789069677102
P365,43.3955184812705,-124.25348337776,27.113962359626
P366,43.6143107673173,-123.979594697045,529.107614841014
P367,44.5852464292979,-124.061571542718,22.9316366255949
P368,42.5035245229976,-123.383421819327,319.457859101013
P369,43.1401048749787,-123.429461368701,190.048361907207
P370,42.1909868838403,-122.656373252096,555.058350798382
P371,43.3632734787148,-123.057900778803,1198.07099415771
P372,45.4281368868199,-117.25165915331,1208.31989349779
P373,43.6225189835536,-123.333275893412,169.932487644215
P374,44.3819257145496,-123.590641153888,73.2305929989348
P375,44.6892544317752,-123.426987656342,99.2276387378728
P376,44.9412026409267,-123.102267386802,180.880048188038
P377,44.052118449244,-122.887059348014,142.411837722166
P378,44.5349822060272,-122.930882584108,83.13592789419
P380,42.259670057616,-121.779699516561,1390.82742116108
P381,43.0017761657769,-119.951804978053,1567.47411332665
P382,43.177056377438,-121.769575440544,1453.24346346734
